path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (22).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.56886,1.7838093,3.694044771194458
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (23).tif,Test,Brachypterois serrulata,Brachypterois serrulata,47.316578,1.6271163,3.6316202829939654
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (24).tif,Test,Brachypterois serrulata,Brachypterois serrulata,48.759983,1.7558268,3.833111753292568
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (25).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.885727,1.4278144,3.2774918221098712
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (26).tif,Test,Brachypterois serrulata,Brachypterois serrulata,39.21737,1.4538711,3.317086253166199
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (27).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.176,1.4821993,3.4424217627720908
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (28).tif,Test,Brachypterois serrulata,Brachypterois serrulata,37.481693,1.4539666,3.3684386229515075
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (29).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.228233,1.4334792,3.426637854443245
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (3).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.529476,1.6156423,3.360109601020813
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (30).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.205933,1.5317866,3.4383847521023823
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (31).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.203403,1.4489626,3.4374699115753176
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (32).tif,Test,Brachypterois serrulata,Brachypterois serrulata,41.076324,1.5585073,3.42898743391037
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (33).tif,Test,Brachypterois serrulata,Brachypterois serrulata,42.24281,1.5123788,3.379944565296173
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (34).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.785553,1.5025826,3.322305156366477
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (35).tif,Test,Brachypterois serrulata,Brachypterois serrulata,41.695385,1.4779112,3.317426137753017
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (36).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.99589,1.4850538,3.3273499059677123
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (37).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.354015,1.0970457,2.7499448151539787
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (38).tif,Test,Brachypterois serrulata,Brachypterois serrulata,52.554718,0.9418803,2.4017781785705345
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (39).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.584007,0.92331016,2.363570013756655
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (4).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.545982,1.5618182,3.3286797173350053
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (40).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.925426,0.98056626,2.4802627034514146
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (41).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.261745,1.0192751,2.459162944753182
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (42).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.75757,0.97845036,2.4880390841162194
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (43).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.809044,0.97724694,2.435968030889046
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (44).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.166664,0.9720889,2.4123000751597217
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (45).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.30704,1.0578911,2.573037359714508
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (46).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.05653,0.9850292,2.5173685668187216
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (47).tif,Test,Brachypterois serrulata,Brachypterois serrulata,55.257782,1.0271814,2.639161480221053
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (48).tif,Test,Brachypterois serrulata,Brachypterois serrulata,55.951954,1.0596557,2.6261582540137103
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (49).tif,Test,Brachypterois serrulata,Brachypterois serrulata,49.859158,1.5326923,2.9341697822672654
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (5).tif,Test,Brachypterois serrulata,Brachypterois serrulata,40.677128,1.4800324,3.1834950319691995
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (50).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.695236,1.5819097,3.1587437994806966
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (51).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.601887,1.6289586,3.169258572237144
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (52).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.126186,1.5205749,2.937678839166176
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (53).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.540043,1.6203169,3.1069696258169937
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (54).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.301983,1.5369136,3.064987325535469
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (55).tif,Test,Brachypterois serrulata,Brachypterois serrulata,50.878384,1.5727524,2.9667672498177513
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (56).tif,Test,Brachypterois serrulata,Brachypterois serrulata,50.061348,1.6041393,2.9571523239207385
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (57).tif,Test,Brachypterois serrulata,Brachypterois serrulata,50.767017,1.5483016,2.9323580450963003
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (58).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.030952,1.4991177,2.916296252012253
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (59).tif,Test,Brachypterois serrulata,Brachypterois serrulata,50.336178,1.549906,3.032182802159798
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (6).tif,Test,Brachypterois serrulata,Brachypterois serrulata,43.630264,1.5367409,3.449867505545519
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (60).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.45105,1.4767147,2.9159024157118916
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (61).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.92004,1.2727216,2.7252152796118456
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (62).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.20062,1.1830415,2.4378325851290423
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (63).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.244095,1.1741427,2.4615127529692766
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (64).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.055996,1.170614,2.4118265463900683
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (65).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.342186,1.2229369,2.479717027696868
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (66).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.62736,1.1109099,2.485218530893326
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (67).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.686428,1.1865118,2.4824979819846273
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (68).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.543186,1.2637298,2.564466789516707
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (69).tif,Test,Brachypterois serrulata,Brachypterois serrulata,54.184536,1.1774284,2.5039543528508172
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (7).tif,Test,Brachypterois serrulata,Brachypterois serrulata,42.98204,1.6091585,3.5629076408011247
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (70).tif,Test,Brachypterois serrulata,Brachypterois serrulata,52.60896,1.1760195,2.4597321452689287
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (71).tif,Test,Brachypterois serrulata,Brachypterois serrulata,52.906387,1.2065508,2.5000984115927416
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (72).tif,Test,Brachypterois serrulata,Brachypterois serrulata,53.935722,1.2092766,2.6368008782458423
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (73).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.297234,1.0116913,2.53312250565996
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (74).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.63952,1.035684,2.5656186151504516
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (75).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.345257,1.0428089,2.54949327897539
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (76).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.97048,1.0741583,2.5694081711769106
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (77).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.328686,1.0259573,2.5748345847081167
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (78).tif,Test,Brachypterois serrulata,Brachypterois serrulata,44.67355,0.99028975,2.5247679491369923
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (79).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.150383,1.0153508,2.539022185320757
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (8).tif,Test,Brachypterois serrulata,Brachypterois serrulata,42.844547,1.5674531,3.4116055822372435
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (80).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.72724,1.0419165,2.4989410288660725
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (81).tif,Test,Brachypterois serrulata,Brachypterois serrulata,46.73129,1.0088127,2.550573883767031
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (82).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.318245,1.0719247,2.7178346784066183
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (83).tif,Test,Brachypterois serrulata,Brachypterois serrulata,45.75797,1.0898166,2.710940257310867
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (84).tif,Test,Brachypterois serrulata,Brachypterois serrulata,48.158226,1.0544075,2.5754736161231992
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (85).tif,Test,Brachypterois serrulata,Brachypterois serrulata,52.445694,1.8520422,4.170549637789629
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (86).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.061066,1.7912056,4.028769832849503
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (87).tif,Test,Brachypterois serrulata,Brachypterois serrulata,50.246296,1.8507047,4.057863038778305
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (88).tif,Test,Brachypterois serrulata,Brachypterois serrulata,51.60348,1.7395046,4.032840213293932
/home/reshma/Otolith/otolith_Final/model_data/test/Brachypterois serrulata/Brachypterois serrulata_Sp4_R (9).tif,Test,Brachypterois serrulata,Brachypterois serrulata,42.48088,1.5978017,3.4335836146933367
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(1).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.25179,2.1187112,11.77176092066015
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(10).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.12382,1.48999,12.080048320648935
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(11).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.314648,1.642451,12.426175957081583
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(12).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.25287,1.6813298,12.368965234312316
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(13).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.893787,2.1511946,12.727086009979248
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(14).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,49.25314,2.11315,12.394077486510179
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(15).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,58.331505,2.6675243,12.981755050794732
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(16).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,45.46813,2.7769673,11.183831914181612
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(17).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,46.03193,2.6870508,11.19377391576767
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(18).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.817616,2.6855037,11.073436781167985
/home/reshma/Otolith/otolith_Final/model_data/test/Chlorophthalmus acutifrons/Chlorophthalmus acutifrons_L_sp9(19).tif,Test,Chlorophthalmus acutifrons,Chlorophthalmus acutifrons,43.817776,2.7096403,11.060800116772555
